TractFIPS,y_variable,y_true,y_pred,City
25025080500.0,CHOLSCREEN,81.1,81.79687746627528,Boston
25025080500.0,DENTAL,52.6,68.60716732409871,Boston
36061006400.0,ARTHRITIS,14.9,13.99315827122079,New York
36061006400.0,BPHIGH,18.1,18.595366957382378,New York
36061006400.0,CANCER,5.3,5.757511011098241,New York
36061006400.0,CASTHMA,9.9,9.567145477975009,New York
36061006400.0,CHD,3.0,2.886424277236608,New York
36061006400.0,COPD,2.9,2.900139444756976,New York
36061006400.0,DIABETES,4.9,3.8208232145372487,New York
36061006400.0,HIGHCHOL,28.9,30.75554297539401,New York
36061006400.0,KIDNEY,1.9,2.05842708775778,New York
36061006400.0,OBESITY,15.8,14.88266448118887,New York
36061006400.0,STROKE,1.5,1.4232565122273408,New York
36061006400.0,BINGE,23.4,24.385660278114962,New York
36061006400.0,CSMOKING,7.1,6.620037122725876,New York
36061006400.0,LPA,12.7,11.802934497193096,New York
36061006400.0,SLEEP,28.1,27.561522873427656,New York
36061006400.0,MHLTH,13.5,12.307564512768991,New York
36061006400.0,PHLTH,5.9,5.761127120359391,New York
36061006400.0,ACCESS2,3.2,3.2646054199856303,New York
36061006400.0,CHECKUP,72.0,70.9312116700166,New York
36061006400.0,CHOLSCREEN,87.9,89.1828529807056,New York
36061006400.0,DENTAL,77.3,79.50458899610332,New York
06037209810.0,ARTHRITIS,23.2,16.231758750098457,Los Angeles
06037209810.0,BPHIGH,37.6,28.32793771546125,Los Angeles
06037209810.0,CANCER,5.3,3.631705498061953,Los Angeles
06037209810.0,CASTHMA,10.9,10.700361912661759,Los Angeles
06037209810.0,CHD,9.0,5.395941596889778,Los Angeles
06037209810.0,COPD,9.7,6.220146286950528,Los Angeles
06037209810.0,DIABETES,21.7,15.748822912293653,Los Angeles
06037209810.0,HIGHCHOL,41.2,36.21110827207362,Los Angeles
06037209810.0,KIDNEY,5.0,3.4227745005502754,Los Angeles
06037209810.0,OBESITY,36.2,33.789038601768695,Los Angeles
06037209810.0,STROKE,5.6,3.3665335662647182,Los Angeles
06037209810.0,BINGE,11.4,13.244819219441942,Los Angeles
06037209810.0,CSMOKING,19.3,16.761367180037745,Los Angeles
06037209810.0,LPA,40.1,32.91698171691239,Los Angeles
06037209810.0,SLEEP,36.9,35.88959604340559,Los Angeles
06037209810.0,MHLTH,19.7,20.250826528793088,Los Angeles
06037209810.0,PHLTH,20.2,16.11748068984452,Los Angeles
06037209810.0,ACCESS2,30.7,28.645816741095107,Los Angeles
06037209810.0,CHECKUP,63.2,58.85869843235891,Los Angeles
06037209810.0,CHOLSCREEN,79.3,77.09928341421156,Los Angeles
06037209810.0,DENTAL,36.6,40.540927814935635,Los Angeles
17031230200.0,ARTHRITIS,14.3,13.89225574749096,Chicago
17031230200.0,BPHIGH,24.1,22.44267341192282,Chicago
17031230200.0,CANCER,3.3,3.4527952206300365,Chicago
17031230200.0,CASTHMA,9.9,9.178137609844477,Chicago
17031230200.0,CHD,4.0,3.932772012007165,Chicago
17031230200.0,COPD,4.8,4.84566242376354,Chicago
17031230200.0,DIABETES,11.5,10.254131117314977,Chicago
17031230200.0,HIGHCHOL,26.9,25.5909084308352,Chicago
17031230200.0,KIDNEY,2.7,2.4268332232940133,Chicago
17031230200.0,OBESITY,37.0,34.32903148089313,Chicago
17031230200.0,STROKE,2.4,2.3131853710142973,Chicago
17031230200.0,BINGE,17.7,18.799606876649783,Chicago
17031230200.0,CSMOKING,16.5,15.121416703275312,Chicago
17031230200.0,LPA,35.7,33.01460568820403,Chicago
17031230200.0,SLEEP,35.4,34.187459278237554,Chicago
17031230200.0,MHLTH,16.7,15.344336123502517,Chicago
17031230200.0,PHLTH,12.7,10.786395323289865,Chicago
17031230200.0,ACCESS2,24.9,24.003667751460142,Chicago
17031230200.0,CHECKUP,71.6,70.66325194594354,Chicago
17031230200.0,CHOLSCREEN,75.2,75.72882193949049,Chicago
17031230200.0,DENTAL,50.3,54.90773728989194,Chicago
17031150501.0,ARTHRITIS,20.2,20.03455788904544,Chicago
17031150501.0,BPHIGH,26.3,27.030577641043354,Chicago
17031150501.0,CANCER,6.9,6.854275998291599,Chicago
17031150501.0,CASTHMA,8.6,8.802956876583867,Chicago
17031150501.0,CHD,5.1,5.279929821263526,Chicago
17031150501.0,COPD,5.4,5.265182235769222,Chicago
17031150501.0,DIABETES,8.5,9.796819907702906,Chicago
17031150501.0,HIGHCHOL,31.0,31.582872684420273,Chicago
17031150501.0,KIDNEY,2.8,2.791840287350238,Chicago
17031150501.0,OBESITY,27.7,30.0577431340289,Chicago
17031150501.0,STROKE,2.7,2.880560529828695,Chicago
17031150501.0,BINGE,18.8,17.55857587093372,Chicago
17031150501.0,CSMOKING,12.1,12.675131117869679,Chicago
17031150501.0,LPA,23.3,24.943807659998473,Chicago
17031150501.0,SLEEP,30.5,32.460524400295114,Chicago
17031150501.0,MHLTH,12.8,13.466146940448255,Chicago
17031150501.0,PHLTH,9.7,10.456879224731018,Chicago
17031150501.0,ACCESS2,8.5,8.58553986728218,Chicago
17031150501.0,CHECKUP,75.4,76.87448194596412,Chicago
17031150501.0,CHOLSCREEN,84.2,84.28059772175286,Chicago
17031150501.0,DENTAL,68.4,65.64701289882277,Chicago
36047101000.0,ARTHRITIS,18.6,20.211262345931747,New York
36047101000.0,BPHIGH,29.7,32.25791451912317,New York
36047101000.0,CANCER,4.9,4.961846855283638,New York
36047101000.0,CASTHMA,11.4,11.183910488128387,New York
36047101000.0,CHD,4.0,5.32126961437275,New York
36047101000.0,COPD,4.4,5.8039257910466935,New York
36047101000.0,DIABETES,10.4,12.746855430675966,New York
36047101000.0,HIGHCHOL,30.8,32.638032895869195,New York
36047101000.0,KIDNEY,2.9,3.177827928709813,New York
36047101000.0,OBESITY,29.1,31.437659253827277,New York
36047101000.0,STROKE,2.9,3.349252368269075,New York
36047101000.0,BINGE,16.2,14.321428678308912,New York
36047101000.0,CSMOKING,12.5,16.399935604363407,New York
36047101000.0,LPA,24.9,31.199484517956662,New York
36047101000.0,SLEEP,40.5,38.80827684524372,New York
36047101000.0,MHLTH,15.5,16.259576242334504,New York
36047101000.0,PHLTH,9.2,11.152094698525811,New York
36047101000.0,ACCESS2,6.6,11.295445633370008,New York
36047101000.0,CHECKUP,79.6,78.48519771588042,New York
36047101000.0,CHOLSCREEN,89.4,87.03560864554689,New York
36047101000.0,DENTAL,62.3,56.54914987770056,New York
06037224600.0,ARTHRITIS,17.2,16.218542229442754,Los Angeles
06037224600.0,BPHIGH,29.2,27.204661835178346,Los Angeles
06037224600.0,CANCER,3.5,3.8257565008693724,Los Angeles
06037224600.0,CASTHMA,11.5,10.119431927125904,Los Angeles
06037224600.0,CHD,5.6,5.056299065688517,Los Angeles
06037224600.0,COPD,7.0,5.779026650271738,Los Angeles
06037224600.0,DIABETES,15.9,14.420002957097541,Los Angeles
06037224600.0,HIGHCHOL,34.2,34.32917969959282,Los Angeles
06037224600.0,KIDNEY,3.6,3.266750982200485,Los Angeles
06037224600.0,OBESITY,38.1,34.059737513269226,Los Angeles
06037224600.0,STROKE,3.7,3.30830258932083,Los Angeles
06037224600.0,BINGE,14.0,14.59921546648701,Los Angeles
06037224600.0,CSMOKING,18.8,15.239509805128407,Los Angeles
06037224600.0,LPA,36.1,30.466467983433425,Los Angeles
06037224600.0,SLEEP,37.4,35.497880952206366,Los Angeles
06037224600.0,MHLTH,21.7,18.743408970646364,Los Angeles
06037224600.0,PHLTH,17.9,15.246341697210601,Los Angeles
06037224600.0,ACCESS2,32.3,25.310994391728478,Los Angeles
06037224600.0,CHECKUP,58.6,59.67329466567916,Los Angeles
06037224600.0,CHOLSCREEN,75.7,78.75439777159717,Los Angeles
06037224600.0,DENTAL,38.0,46.27499680485073,Los Angeles
06037267902.0,ARTHRITIS,19.0,19.48537987307251,Los Angeles
06037267902.0,BPHIGH,24.5,25.915069337882557,Los Angeles
06037267902.0,CANCER,6.9,6.064664675117189,Los Angeles
06037267902.0,CASTHMA,8.6,8.895894542929831,Los Angeles
06037267902.0,CHD,3.8,4.368921592465322,Los Angeles
06037267902.0,COPD,3.6,4.599720935025497,Los Angeles
06037267902.0,DIABETES,7.1,10.066990938882643,Los Angeles
06037267902.0,HIGHCHOL,34.9,36.6428085730529,Los Angeles
06037267902.0,KIDNEY,2.4,2.841898093178784,Los Angeles
06037267902.0,OBESITY,22.7,25.815407888643538,Los Angeles
06037267902.0,STROKE,2.1,2.6049400693610405,Los Angeles
06037267902.0,BINGE,16.6,15.445678802899206,Los Angeles
06037267902.0,CSMOKING,6.5,8.53372231874815,Los Angeles
06037267902.0,LPA,11.2,15.70030985408734,Los Angeles
06037267902.0,SLEEP,28.1,30.60975168648182,Los Angeles
06037267902.0,MHLTH,11.9,13.340505708315582,Los Angeles
06037267902.0,PHLTH,7.6,9.994088363750144,Los Angeles
06037267902.0,ACCESS2,3.3,8.462553333167262,Los Angeles
06037267902.0,CHECKUP,65.6,65.30531712858479,Los Angeles
06037267902.0,CHOLSCREEN,90.9,89.11825706066772,Los Angeles
06037267902.0,DENTAL,76.5,69.77521911787346,Los Angeles
36081009100.0,ARTHRITIS,16.5,20.14188643491995,New York
36081009100.0,BPHIGH,23.5,31.762707276605877,New York
36081009100.0,CANCER,4.7,4.871980044574517,New York
36081009100.0,CASTHMA,9.2,10.54152137937177,New York
36081009100.0,CHD,4.0,5.678223161311793,New York
36081009100.0,COPD,4.4,5.900124063600749,New York
36081009100.0,DIABETES,8.8,12.526608622488153,New York
36081009100.0,HIGHCHOL,30.7,32.72344158767175,New York
36081009100.0,KIDNEY,2.3,3.310950734866267,New York
36081009100.0,OBESITY,27.0,30.632912311237718,New York
36081009100.0,STROKE,2.1,3.2570943257481724,New York
36081009100.0,BINGE,18.5,15.336904380884045,New York
36081009100.0,CSMOKING,12.5,14.555923008457308,New York
36081009100.0,LPA,24.8,30.700096693135492,New York
36081009100.0,SLEEP,33.6,37.420971068564384,New York
36081009100.0,MHLTH,14.3,16.224628095284718,New York
36081009100.0,PHLTH,9.1,11.315015210402791,New York
36081009100.0,ACCESS2,9.1,11.537559273567927,New York
36081009100.0,CHECKUP,75.4,77.53426713522174,New York
36081009100.0,CHOLSCREEN,86.0,86.11983701707324,New York
36081009100.0,DENTAL,63.2,57.00763930319299,New York
36047028300.0,ARTHRITIS,19.1,18.93011243127291,New York
36047028300.0,BPHIGH,31.5,28.368834040226993,New York
36047028300.0,CANCER,4.0,4.452706702198254,New York
36047028300.0,CASTHMA,12.6,10.413942012199415,New York
36047028300.0,CHD,5.2,4.274231203064317,New York
36047028300.0,COPD,6.5,5.8328787222617215,New York
36047028300.0,DIABETES,14.4,12.113973847649719,New York
36047028300.0,HIGHCHOL,32.1,31.9621369314193,New York
36047028300.0,KIDNEY,3.4,2.967306077040008,New York
36047028300.0,OBESITY,34.0,29.768700791135284,New York
36047028300.0,STROKE,3.7,2.9033242174601352,New York
36047028300.0,BINGE,15.2,15.49035283022267,New York
36047028300.0,CSMOKING,18.6,15.62317811834098,New York
36047028300.0,LPA,36.4,31.53483128090818,New York
36047028300.0,SLEEP,41.2,36.32961420151248,New York
36047028300.0,MHLTH,19.7,16.400883075068908,New York
36047028300.0,PHLTH,13.4,11.196838499486866,New York
36047028300.0,ACCESS2,16.3,15.036326397183824,New York
36047028300.0,CHECKUP,76.5,75.74918018809414,New York
36047028300.0,CHOLSCREEN,82.8,85.24892428388559,New York
36047028300.0,DENTAL,46.7,54.741816945617465,New York
06073003202.0,ARTHRITIS,20.5,19.75722083541869,San Diego
06073003202.0,BPHIGH,26.6,24.754334579404432,San Diego
06073003202.0,CANCER,5.4,4.8395344943178875,San Diego
06073003202.0,CASTHMA,9.6,10.098148685408308,San Diego
06073003202.0,CHD,5.4,5.002665795840859,San Diego
06073003202.0,COPD,5.3,5.046784203412063,San Diego
06073003202.0,DIABETES,12.8,10.663275882676263,San Diego
06073003202.0,HIGHCHOL,34.6,31.80144831702285,San Diego
06073003202.0,KIDNEY,3.3,2.9235395813362186,San Diego
06073003202.0,OBESITY,26.3,25.135803457082293,San Diego
06073003202.0,STROKE,3.1,2.909978358184994,San Diego
06073003202.0,BINGE,16.6,18.332955070938556,San Diego
06073003202.0,CSMOKING,11.8,13.567260932265006,San Diego
06073003202.0,LPA,24.0,21.97014390565869,San Diego
06073003202.0,SLEEP,35.0,35.80772642732073,San Diego
06073003202.0,MHLTH,16.1,17.96692979972862,San Diego
06073003202.0,PHLTH,12.7,10.711189464231515,San Diego
06073003202.0,ACCESS2,16.4,10.534805945065559,San Diego
06073003202.0,CHECKUP,65.3,64.74139447580032,San Diego
06073003202.0,CHOLSCREEN,83.9,81.58990531949999,San Diego
06073003202.0,DENTAL,59.2,59.26426623170361,San Diego
17031430400.0,ARTHRITIS,25.0,24.950584414541723,Chicago
17031430400.0,BPHIGH,43.6,43.35258116747892,Chicago
17031430400.0,CANCER,5.6,5.844299321488229,Chicago
17031430400.0,CASTHMA,12.4,13.009640629214948,Chicago
17031430400.0,CHD,6.9,6.628789508735062,Chicago
17031430400.0,COPD,8.1,8.318275830267797,Chicago
17031430400.0,DIABETES,18.3,17.745948101546272,Chicago
17031430400.0,HIGHCHOL,30.3,30.34230749962186,Chicago
17031430400.0,KIDNEY,4.4,4.343287492475954,Chicago
17031430400.0,OBESITY,44.1,45.172457459472604,Chicago
17031430400.0,STROKE,5.5,5.4135990020977625,Chicago
17031430400.0,BINGE,12.7,12.944760356953458,Chicago
17031430400.0,CSMOKING,20.3,20.888530361465868,Chicago
17031430400.0,LPA,37.4,40.565584669938886,Chicago
17031430400.0,SLEEP,44.6,45.16222266641764,Chicago
17031430400.0,MHLTH,17.2,18.52959456649755,Chicago
17031430400.0,PHLTH,14.7,16.023079891624864,Chicago
17031430400.0,ACCESS2,11.2,11.212780741646814,Chicago
17031430400.0,CHECKUP,82.6,81.82979193648224,Chicago
17031430400.0,CHOLSCREEN,82.7,80.74566162026946,Chicago
17031430400.0,DENTAL,49.1,45.857290620114306,Chicago
06037267403.0,ARTHRITIS,13.2,15.25353351156654,Los Angeles
06037267403.0,BPHIGH,19.3,23.846620349087626,Los Angeles
06037267403.0,CANCER,4.1,4.783573550538043,Los Angeles
06037267403.0,CASTHMA,9.1,9.329526897144426,Los Angeles
06037267403.0,CHD,2.9,3.8745932303118713,Los Angeles
06037267403.0,COPD,3.2,4.209122495419141,Los Angeles
06037267403.0,DIABETES,6.1,8.378934219690942,Los Angeles
06037267403.0,HIGHCHOL,28.3,33.5787574797075,Los Angeles
06037267403.0,KIDNEY,1.9,2.501581604021709,Los Angeles
06037267403.0,OBESITY,23.2,26.058488837364493,Los Angeles
06037267403.0,STROKE,1.6,2.28074807011526,Los Angeles
06037267403.0,BINGE,18.4,16.23465404616606,Los Angeles
06037267403.0,CSMOKING,7.9,9.275868770300347,Los Angeles
06037267403.0,LPA,12.9,17.155725455868737,Los Angeles
06037267403.0,SLEEP,30.0,31.119048323041376,Los Angeles
06037267403.0,MHLTH,15.2,14.548337802602909,Los Angeles
06037267403.0,PHLTH,7.5,9.353776666425846,Los Angeles
06037267403.0,ACCESS2,5.5,8.947977121913272,Los Angeles
06037267403.0,CHECKUP,59.6,61.40478704807208,Los Angeles
06037267403.0,CHOLSCREEN,83.6,86.42386371628709,Los Angeles
06037267403.0,DENTAL,68.1,65.65663051080735,Los Angeles
06075033203.0,ARTHRITIS,16.0,17.97495748110007,San Francisco
06075033203.0,BPHIGH,22.6,22.478008632389045,San Francisco
06075033203.0,CANCER,4.7,4.923600834507765,San Francisco
06075033203.0,CASTHMA,9.9,8.919542962786764,San Francisco
06075033203.0,CHD,4.0,4.460601859865576,San Francisco
06075033203.0,COPD,4.2,4.682495017026865,San Francisco
06075033203.0,DIABETES,8.3,8.108925063198136,San Francisco
06075033203.0,HIGHCHOL,29.5,34.17352131776834,San Francisco
06075033203.0,KIDNEY,2.3,2.4862643043850308,San Francisco
06075033203.0,OBESITY,20.0,23.653485492083345,San Francisco
06075033203.0,STROKE,2.2,2.5104342188391033,San Francisco
06075033203.0,BINGE,16.4,17.40379991087638,San Francisco
06075033203.0,CSMOKING,9.3,10.701523457871954,San Francisco
06075033203.0,LPA,17.8,22.00614647166433,San Francisco
06075033203.0,SLEEP,29.5,30.280972019134534,San Francisco
06075033203.0,MHLTH,17.5,17.81016354934142,San Francisco
06075033203.0,PHLTH,8.9,9.19266836606367,San Francisco
06075033203.0,ACCESS2,6.3,10.992572669494988,San Francisco
06075033203.0,CHECKUP,59.0,61.58249000559867,San Francisco
06075033203.0,CHOLSCREEN,79.4,80.78787160275867,San Francisco
06075033203.0,DENTAL,61.9,58.653128360765045,San Francisco
06073009000.0,ARTHRITIS,19.2,18.034626828979597,San Diego
06073009000.0,BPHIGH,24.2,25.14483990863746,San Diego
06073009000.0,CANCER,4.9,4.469729078229694,San Diego
06073009000.0,CASTHMA,10.1,10.47062107392852,San Diego
06073009000.0,CHD,4.7,4.883482394694912,San Diego
06073009000.0,COPD,5.4,5.248955259810819,San Diego
06073009000.0,DIABETES,10.4,12.574503450096078,San Diego
06073009000.0,HIGHCHOL,31.9,32.802430921753235,San Diego
06073009000.0,KIDNEY,2.7,2.9294646881505826,San Diego
06073009000.0,OBESITY,25.1,27.783200346048904,San Diego
06073009000.0,STROKE,2.6,3.160682879985046,San Diego
06073009000.0,BINGE,17.9,16.17579576034448,San Diego
06073009000.0,CSMOKING,12.3,14.637622905908929,San Diego
06073009000.0,LPA,20.2,27.09923402500414,San Diego
06073009000.0,SLEEP,34.9,38.31695964165801,San Diego
06073009000.0,MHLTH,17.9,19.353809434966532,San Diego
06073009000.0,PHLTH,11.5,13.96421554097365,San Diego
06073009000.0,ACCESS2,11.3,14.946104110194861,San Diego
06073009000.0,CHECKUP,64.0,64.57316642214352,San Diego
06073009000.0,CHOLSCREEN,81.3,80.2936530920063,San Diego
06073009000.0,DENTAL,60.9,54.32703750896932,San Diego
17031841900.0,ARTHRITIS,8.3,12.085323333957454,Chicago
17031841900.0,BPHIGH,14.6,20.276354262557664,Chicago
17031841900.0,CANCER,2.2,4.157620769267471,Chicago
17031841900.0,CASTHMA,9.4,9.130569322014534,Chicago
17031841900.0,CHD,1.7,2.7328757379034707,Chicago
17031841900.0,COPD,2.5,3.5050106572924014,Chicago
17031841900.0,DIABETES,4.3,6.457273298978351,Chicago
17031841900.0,HIGHCHOL,18.2,24.024576250395413,Chicago
17031841900.0,KIDNEY,1.3,2.2763489000531254,Chicago
17031841900.0,OBESITY,24.2,23.639841998265464,Chicago
17031841900.0,STROKE,1.1,1.8059129528696862,Chicago
17031841900.0,BINGE,21.7,20.800993444093784,Chicago
17031841900.0,CSMOKING,10.0,10.898156135891023,Chicago
17031841900.0,LPA,18.6,19.35169267366877,Chicago
17031841900.0,SLEEP,32.6,31.817755299589603,Chicago
17031841900.0,MHLTH,16.5,14.187944352390204,Chicago
17031841900.0,PHLTH,6.4,7.002196295683021,Chicago
17031841900.0,ACCESS2,7.1,8.347178363622273,Chicago
17031841900.0,CHECKUP,70.4,73.79040457334517,Chicago
17031841900.0,CHOLSCREEN,72.9,78.24136273401352,Chicago
17031841900.0,DENTAL,66.4,69.31798123262703,Chicago
06073003304.0,ARTHRITIS,17.9,17.929492202285914,San Diego
06073003304.0,BPHIGH,26.3,25.20506713415763,San Diego
06073003304.0,CANCER,3.6,3.9629998827808417,San Diego
06073003304.0,CASTHMA,11.0,10.536226364147295,San Diego
06073003304.0,CHD,4.9,4.657718425418052,San Diego
06073003304.0,COPD,5.9,5.458322054512583,San Diego
06073003304.0,DIABETES,13.8,11.601510838054725,San Diego
06073003304.0,HIGHCHOL,31.6,30.39762372442985,San Diego
06073003304.0,KIDNEY,3.1,3.0046873374240666,San Diego
06073003304.0,OBESITY,30.0,28.157096328794633,San Diego
06073003304.0,STROKE,3.2,2.829479962562279,San Diego
06073003304.0,BINGE,16.1,17.94413606431933,San Diego
06073003304.0,CSMOKING,17.1,14.541250130974483,San Diego
06073003304.0,LPA,30.0,26.66702944274909,San Diego
06073003304.0,SLEEP,39.8,36.44531012019204,San Diego
06073003304.0,MHLTH,20.5,20.188165569470446,San Diego
06073003304.0,PHLTH,14.7,12.544404436486357,San Diego
06073003304.0,ACCESS2,22.2,17.478684206136464,San Diego
06073003304.0,CHECKUP,62.3,63.848438719385406,San Diego
06073003304.0,CHOLSCREEN,77.4,79.0214698895466,San Diego
06073003304.0,DENTAL,46.8,52.74052527001557,San Diego
06037231100.0,ARTHRITIS,20.4,16.14492775827212,Los Angeles
06037231100.0,BPHIGH,35.4,26.8397576149696,Los Angeles
06037231100.0,CANCER,3.5,3.977497464167555,Los Angeles
06037231100.0,CASTHMA,12.4,9.67857720775488,Los Angeles
06037231100.0,CHD,6.5,4.883042771680434,Los Angeles
06037231100.0,COPD,9.3,5.602326069089373,Los Angeles
06037231100.0,DIABETES,19.8,13.460447941644205,Los Angeles
06037231100.0,HIGHCHOL,36.1,34.43204983849413,Los Angeles
06037231100.0,KIDNEY,4.0,3.0558070584978774,Los Angeles
06037231100.0,OBESITY,43.5,32.10472644269718,Los Angeles
06037231100.0,STROKE,4.5,2.843690098456547,Los Angeles
06037231100.0,BINGE,12.9,15.331997106405483,Los Angeles
06037231100.0,CSMOKING,25.0,13.539555410010493,Los Angeles
06037231100.0,LPA,40.3,25.31125912977473,Los Angeles
06037231100.0,SLEEP,41.2,34.40031294336893,Los Angeles
06037231100.0,MHLTH,23.7,17.062199109777076,Los Angeles
06037231100.0,PHLTH,21.0,13.55317770294759,Los Angeles
06037231100.0,ACCESS2,31.3,22.190552112781006,Los Angeles
06037231100.0,CHECKUP,60.5,60.345263518139355,Los Angeles
06037231100.0,CHOLSCREEN,75.4,79.99622623055899,Los Angeles
06037231100.0,DENTAL,32.5,52.2222319388349,Los Angeles
36047018800.0,ARTHRITIS,19.8,20.175417970003718,New York
36047018800.0,BPHIGH,25.9,25.40564974327211,New York
36047018800.0,CANCER,6.1,6.072740530180896,New York
36047018800.0,CASTHMA,9.3,9.775957215990296,New York
36047018800.0,CHD,5.4,5.037037873514481,New York
36047018800.0,COPD,6.0,5.767712170423239,New York
36047018800.0,DIABETES,9.9,10.071235358148096,New York
36047018800.0,HIGHCHOL,36.7,35.06611406456572,New York
36047018800.0,KIDNEY,2.8,2.7915055783681595,New York
36047018800.0,OBESITY,20.7,22.928652750282094,New York
36047018800.0,STROKE,2.8,2.8369274383966854,New York
36047018800.0,BINGE,16.0,16.77085496159502,New York
36047018800.0,CSMOKING,13.6,12.634825756610915,New York
36047018800.0,LPA,26.9,27.872831454012285,New York
36047018800.0,SLEEP,33.6,33.0197018606944,New York
36047018800.0,MHLTH,14.6,15.247389775188301,New York
36047018800.0,PHLTH,10.0,10.03400224386285,New York
36047018800.0,ACCESS2,8.4,7.73429518156522,New York
36047018800.0,CHECKUP,74.5,75.52834752787346,New York
36047018800.0,CHOLSCREEN,87.3,86.03220621165669,New York
36047018800.0,DENTAL,60.9,58.255414137598684,New York
36081045800.0,ARTHRITIS,15.8,20.527832515577092,New York
36081045800.0,BPHIGH,26.4,28.392302138922997,New York
36081045800.0,CANCER,4.8,5.546362229153596,New York
36081045800.0,CASTHMA,7.7,10.054158001914734,New York
36081045800.0,CHD,4.1,4.756952192112415,New York
36081045800.0,COPD,3.4,5.198395837145393,New York
36081045800.0,DIABETES,11.5,11.665217642264922,New York
36081045800.0,HIGHCHOL,34.5,33.82796646446053,New York
36081045800.0,KIDNEY,2.5,3.0458777362021334,New York
36081045800.0,OBESITY,20.6,25.744029599139857,New York
36081045800.0,STROKE,2.2,2.9815496244951,New York
36081045800.0,BINGE,12.4,14.91076855516968,New York
36081045800.0,CSMOKING,8.8,13.55009564596415,New York
36081045800.0,LPA,25.0,26.404093606412637,New York
36081045800.0,SLEEP,34.1,35.92868308396316,New York
36081045800.0,MHLTH,10.7,14.561263045472648,New York
36081045800.0,PHLTH,7.6,9.883202574940658,New York
36081045800.0,ACCESS2,6.4,7.596932046000854,New York
36081045800.0,CHECKUP,78.6,78.89775019575204,New York
36081045800.0,CHOLSCREEN,89.3,88.31923441462034,New York
36081045800.0,DENTAL,65.2,60.72393060756714,New York
36081055600.0,ARTHRITIS,18.5,20.900710455876567,New York
36081055600.0,BPHIGH,28.9,28.28272434272323,New York
36081055600.0,CANCER,5.1,6.579769267975434,New York
36081055600.0,CASTHMA,8.9,8.934478254176378,New York
36081055600.0,CHD,4.8,4.823031604026452,New York
36081055600.0,COPD,4.7,4.565927601266917,New York
36081055600.0,DIABETES,12.9,9.496278531993726,New York
36081055600.0,HIGHCHOL,35.4,36.351559980143996,New York
36081055600.0,KIDNEY,2.8,2.88932194385637,New York
36081055600.0,OBESITY,25.7,23.623212392287954,New York
36081055600.0,STROKE,2.7,2.7863670244200542,New York
36081055600.0,BINGE,13.4,15.782005931088207,New York
36081055600.0,CSMOKING,12.2,11.139295377966388,New York
36081055600.0,LPA,29.6,23.883247426388472,New York
36081055600.0,SLEEP,36.6,33.14149957046409,New York
36081055600.0,MHLTH,12.9,13.442261393378168,New York
36081055600.0,PHLTH,9.9,9.12836212715398,New York
36081055600.0,ACCESS2,9.0,6.082343065656844,New York
36081055600.0,CHECKUP,78.7,78.79410898516737,New York
36081055600.0,CHOLSCREEN,88.6,90.18105091055041,New York
36081055600.0,DENTAL,61.0,66.28254010184605,New York
42101019502.0,ARTHRITIS,21.9,25.421731624757314,Philadelphia
42101019502.0,BPHIGH,31.0,36.099504573389524,Philadelphia
42101019502.0,CANCER,3.5,4.215200820759555,Philadelphia
42101019502.0,CASTHMA,13.9,14.249752359177632,Philadelphia
42101019502.0,CHD,6.9,6.443028259353924,Philadelphia
42101019502.0,COPD,9.5,8.5666541903621,Philadelphia
42101019502.0,DIABETES,18.2,17.49919941462947,Philadelphia
42101019502.0,HIGHCHOL,32.4,31.137134473388517,Philadelphia
42101019502.0,KIDNEY,3.9,4.1776458870460695,Philadelphia
42101019502.0,OBESITY,40.2,39.153716946393324,Philadelphia
42101019502.0,STROKE,4.1,4.657094555050239,Philadelphia
42101019502.0,BINGE,15.1,13.943635894153182,Philadelphia
42101019502.0,CSMOKING,30.5,26.15401748950139,Philadelphia
42101019502.0,LPA,52.7,43.99357706440204,Philadelphia
42101019502.0,SLEEP,40.6,44.57246326057956,Philadelphia
42101019502.0,MHLTH,26.2,23.750680292868,Philadelphia
42101019502.0,PHLTH,22.1,17.20378163485713,Philadelphia
42101019502.0,ACCESS2,39.1,18.03193312459776,Philadelphia
42101019502.0,CHECKUP,69.4,78.65733343094031,Philadelphia
42101019502.0,CHOLSCREEN,70.5,76.92680662016788,Philadelphia
42101019502.0,DENTAL,33.3,45.225493249858516,Philadelphia
36081088901.0,ARTHRITIS,22.2,17.718106757491448,New York
36081088901.0,BPHIGH,33.9,28.53552728731763,New York
36081088901.0,CANCER,6.2,5.024055761516091,New York
36081088901.0,CASTHMA,8.6,9.31862217016933,New York
36081088901.0,CHD,7.1,5.3933886063862495,New York
36081088901.0,COPD,6.9,5.260484000436213,New York
36081088901.0,DIABETES,16.9,12.618696386127061,New York
36081088901.0,HIGHCHOL,40.2,33.9797371883071,New York
36081088901.0,KIDNEY,3.6,2.871304518294965,New York
36081088901.0,OBESITY,23.3,28.626096723723965,New York
36081088901.0,STROKE,3.8,3.1563606049331034,New York
36081088901.0,BINGE,10.2,14.730238610805923,New York
36081088901.0,CSMOKING,14.9,14.548564132295532,New York
36081088901.0,LPA,37.9,32.02320237943103,New York
36081088901.0,SLEEP,36.3,34.69816140810297,New York
36081088901.0,MHLTH,13.1,15.289706916308846,New York
36081088901.0,PHLTH,12.2,11.615586220186922,New York
36081088901.0,ACCESS2,11.3,15.67989197710706,New York
